id,ma_khach_hang,noi_dung_binh_luan,ngay_binh_luan,gio_binh_luan,so_sao,ma_san_pham,label
10995,133,nắp nhạt dầu mụn không_bôi kcn bọt thiệt cảm_giác nhớt giá công_dụng tẩy không_khô lành_tính công_dụng trải_nghiệm hãng,5/8/2023,13:23,5,205100136,good
10996,786,dầu mụn_ẩn không_điểm sài review sài thử tối sạch tầm nhờn rít tốt_khỏe skincare,30/06/2021,16:38,5,100230057,good
10997,350,xài xài tẩy nhẹ dịu_tẩy độ_ẩm không_bị căng_rít hãng tẩy,29/09/2019,10:10,5,422208807,good
10998,2509,mùi hương dễ_chịu mát giá_thành ổn,28/04/2023,18:08,5,422206537,good
10999,1106,xịn mịn mùi nhẹ_tẩy sạch giá đi,4/1/2023,10:39,5,422204657,good
11000,4651,tệ_hại không_sử_dụng,15/02/2022,12:56,1,204100019,bad
11001,300,tẩy chết mặt ổn thơm,17/11/2023,14:29,5,422207812,good
11003,3905,thâm tốt lắm,11/6/2024,23:18,5,248700054,good
11004,926,tốt,11/4/2023,16:36,5,422204795,good
11005,1418,srm đi_lại hoài dịu nhẹ sạch mùi thơm_siêu dễ_chịu kiềm dầu lắm,12/6/2022,14:39,5,422200632,good
11006,1786,giá tốt_trừ hàng chậm,19/12/2020,15:51,4,422205162,good
11007,2225,dầu kiềm dầu_đỉnh dầu sở_hữu hối_hận,3/5/2024,10:50,5,100180148,good
11008,182,tẩy tốt quà tặng kèm chưng,28/05/2022,14:22,4,422206648,good
11009,1779,bữa xài retinol zo không_hiệu xài cải_thiện hẳn mụn lặn đêm sức rửa mặt láng mịn xài,8/6/2021,16:46,5,100220035,good
11010,777,bình bất_tiện,7/7/2024,10:41,2,308500004,bad
11011,3790,không_đạt không_quá,30/04/2023,8:26,2,245500001,bad
11012,4330,mụn nhma mụn thâm thử hôm mài thâm_cơ rcm serum hãng review,5/10/2023,15:47,5,422214340,good
11013,234,tông nhẹ mùi tràm trà nhẹ ưng chống nắng hợp mụn,29/01/2021,18:48,5,345800013,good
11014,3672,hạt mặt cảm_giác hạt cứng_không_nên xước mỏng nhạy_cảm,4/9/2019,8:53,4,207300009,good
11015,792,tắm mặt sạch rát không_phù hợp nhạy_cảm lắm,12/4/2021,1:40,3,293500043,neutral
11016,4294,mức_độ hài_lòng bình cải_thiện,2/9/2019,21:03,3,214000001,neutral
11017,1059,tẩy sạch lắm trừ mắt lắm,25/02/2024,22:27,5,422220606,good
11018,1018,đỉnh vô mát,2/5/2023,20:25,5,422200236,good
11019,106,mặt_nạ đắp rửa,12/4/2023,19:24,5,365000014,good
11020,1157,không_hợp hợp_sản_phẩm mặt_nạ giấy banobagi chất mặt_nạ ôm mặt màu trộm_vía hợp không_bị_kích_ứng,11/6/2024,9:45,5,422209718,good
11021,2389,dễ_dàng thoải_mái thư_giãn,28/04/2023,15:41,5,308500013,good
11022,4284,mùi thơm tươi_mát cảm_giác mướt tác_dụng không_rõ_rệt lắm,20/07/2022,12:53,4,204000071,good
11023,3200,mụn hẳn hợp xài tuần tác_dụng lâu_dài tốt đầu,19/05/2019,0:01,5,345800001,good
11024,2374,tốt,29/04/2023,18:05,5,422205164,good
11025,1295,dễ_dàng thoải_mái thư_giãn,4/5/2023,16:18,5,422205164,good
11026,183,tẩy chân_ái xài êm mụn_xài ổn tẩy rửa mặt cảm_giác sạch không_khô,14/09/2022,14:00,5,422211447,good
11027,1259,lắm á_mình xài mụn_ẩn trán nma thâm không_đáng lắm chê thích lắm,30/04/2023,0:35,5,422208913,good
11028,1010,dễ_dàng thoải_mái thư_giãn,4/5/2023,18:38,5,308500018,good
11029,2335,dễ_dàng thoải_mái thư_giãn,2/5/2023,17:21,5,308500009,good
11030,1736,mùi dễ_chịu,20/11/2023,9:27,5,422206043,good
11031,3097,không_giống quảng_cáo lừa,6/8/2022,17:32,1,422211195,bad
11032,353,cỡ dứi hợp thiên_dầu rửa mặt xài toner kcn kiểu không_quá_bết lớp finish cực đẹp í kiềm dầu không_sản_phẩm lắm,13/12/2023,23:39,5,249500021,good
11033,420,hợp dạng đặc_sệt dạng lỏng bữa đầu khô,14/12/2022,0:32,3,422208976,neutral
11034,56,xơ bụi,28/04/2022,11:23,3,422203809,neutral
11035,306,hơi mắc_xíu nhma mê,28/05/2023,10:56,5,318900005,good
11036,408,tốt,11/4/2023,16:30,5,422208972,good
11037,707,dễ_dàng thoải_mái thư_giãn,28/04/2023,9:59,5,308500009,good
11038,3567,mặt_nạ tốt đắp mặt đỡ dầu hẳn,17/04/2023,9:02,5,422203182,good
11039,799,thích lắm mùi dịu nhẹ dầu mụn hasaki,19/12/2020,21:32,5,100230056,good
11040,3812,giá rẻ đắp,13/01/2024,12:10,5,256700001,good
11041,578,dịu rửa kiểu dịu nhẹ rw bự giá tầm tiết_kiệm phù_hopej nhạy_cảm,24/10/2021,12:53,5,422211501,good
11042,1354,xài kỳ_hợp dầu xài chiến_thần chê dữ_lăm đầu xài mặt thiệt_sự tốt,1/9/2022,11:33,5,231100005,good
11043,700,dễ_dàng thoải_mái thư_giãn,27/04/2023,16:08,5,308500015,good
11044,1079,xài sạch mịn,4/9/2022,18:26,5,422211183,good
11045,3933,tốt,16/03/2023,18:51,5,201600198,good
11046,386,nhãn tiếng_thái made,4/10/2023,13:19,5,422208975,good
11047,3906,chấm mụn tốt xài bữa xài_trị mụn tốt còi xài thời khô khô dưỡng thiên_khô lướt thử trời chân_ái chấm còi siêu_trị thâm_đỉnh xài đầu hơi rát chấm mùi cồn tốt xài dưỡng ẩm_loại trị mụn khô xài khô mụn chữ,26/04/2024,10:48,5,248700054,good
11048,2460,thích cực mát xẹp nốt mụn sưng đêm dầu hạn_chế tiết dầu tốt,10/11/2019,19:55,5,308500013,good
11049,2442,thương naruko chân_lông không,30/08/2020,22:36,5,308500015,good
11050,1027,dễ_dàng thoải_mái thư_giãn,1/5/2023,14:48,5,422202253,good
11051,156,dầu xài nắp màu nhạt không_bị_kích_ứng màu không_mùi_xài dễ_chịu xài màu đậm_xài lắc tẩy dầu mặt rửa xơ_lại sài sạch không_đâu rát không_khích ứng_không_mùi,31/01/2023,23:39,5,205100137,good
11052,2850,không_dưỡng trắng lắm trộm_vía mụn không_lên,16/07/2020,12:06,5,318900002,good
11053,1977,chất chống nắng skin không_hợp liên_hệ điện_thoại zalo hãng hasaki,22/03/2023,10:29,5,422203145,good
11054,1954,,27/11/2023,12:42,5,422203173,good
11055,551,êm lắm mùi thơm nhẹ không_bị kích_ứng dầu mụn,23/07/2022,20:28,5,422220606,good
11056,1299,nhờn ẩm_mượt không_nổi mụn mụn hẳn nặn mụn tối hôm hôm không_thấy đỏ nê sài serum thích,21/07/2023,23:25,5,253900004,good
11057,3901,srm sạch dầu không_gây khô rửa mặt sờ_mịn,20/09/2019,11:06,5,422211490,good
11058,1150,hài_lòng,7/1/2023,22:55,4,422207866,good
11059,976,dễ_dàng thoải_mái thư_giãn,2/5/2023,11:36,5,308500015,good
11060,2933,phục_hồi tốt skincare đầy_đủ đắp tuần cải_thiện hẳn,30/07/2024,20:51,5,422217971,good
11061,3521,xài serum_trị tàn tuần trắng đỉnh,12/7/2024,13:30,5,422221764,good
11062,1493,,30/06/2020,10:39,5,422210980,good
11063,1766,tốt,15/08/2021,14:09,4,100220035,good
11064,2348,dễ_dàng thoải_mái thư_giản,1/5/2023,12:59,5,308500015,good
11065,2129,dưỡng ẩm_tốt mềm xài thgi,26/08/2023,13:06,5,422203609,good
11066,2303,,30/07/2017,7:53,5,100150059,good
11067,4105,chất_lượng tệ_không,2/12/2022,8:59,1,308500013,bad
11068,1367,tốt,29/09/2024,11:36,4,422220469,good
11069,3657,mùi dễ_chịu,20/11/2023,9:00,5,100220010,good
11070,1081,hôm đi viếng mười_cảnh chùa đeo_khẩu đi nắng tháo_khẩu mũi cằm mồ_hôi trôi đi vệt trắng không_chống mồ_hôi,16/02/2022,14:09,4,249500013,good
11072,345,tẩy sạch dịu,8/12/2019,22:55,5,422211446,good
11073,2256,htk không_mọi,13/08/2021,22:05,5,245500009,good
11074,733,,4/1/2023,13:30,5,200400003,good
11075,3328,dán mụn acnes_không_oker lắm dán mụn mụn nhân_mụn không_thấy không_bằng dán mụn corx,8/1/2022,23:51,3,422207417,neutral
11076,327,xài chỉ_dưỡng,1/9/2020,15:20,5,422209444,good
11077,2861,tốt không_gây,30/11/2018,15:34,5,318900002,good
11078,4245,mặt râm_nguyên mặt giây hạ bớt mụn xài dưỡng_ẩm hơi khô,14/07/2022,21:29,5,308100018,good
11079,346,tẩy sạch mascara trôi siêu_lì thích lắm giá_thành hợp_lí,12/10/2019,13:43,5,422204259,good
11080,3665,hạt tẩy tbc cứng không_phù_hợp hàng tốt đóng_gói cám_ơn,3/11/2021,22:44,5,100220037,good
11081,1568,siêu_hài_lòng rửa mặt mát_rửa không_bị khô mà_còn dễ_chịu lắm mùi hàng,10/12/2021,16:50,5,211300007,good
11082,2433,xài mặt mát_mẻ lắm dịu nhẹ tốt,11/3/2021,10:49,4,308500015,good
11083,3133,xài tốt cỡ,17/08/2021,16:20,5,206200037,good
11084,672,dễ_dàng thoải_mái thư_giãn,4/5/2023,16:47,5,308500018,good
11085,2327,giá_thành rẻ đắp thư_giãn công_dụng không_ngờ,3/5/2023,17:55,5,422205164,good
11086,754,,5/3/2022,16:26,5,100230059,good
11087,2856,ổn không_vượt_trội không_tệ,10/8/2021,7:51,3,249500007,neutral
11089,198,tốt,24/06/2022,22:34,4,205100136,good
11090,674,dễ_dàng thoải_mái thư_giãn,4/5/2023,10:44,5,308500018,good
11091,808,mặt_nạ cồn nhạy_cảm đầu cảm_giác đắp kiểu sức dầu hiệu_quả không_thần_thánh lắm mịn một_chút đắp,13/10/2021,20:04,4,308500009,good
11092,654,tốt,5/12/2023,12:06,5,200400003,good
11093,3328,dán mụn acnes_không_oker lắm dán mụn mụn nhân_mụn không_thấy không_bằng dán mụn corx,8/1/2022,23:51,3,226200018,neutral
11094,1598,,20/12/2022,21:56,5,327500002,good
11095,3967,sạch kháng_viêm không_gây khô,30/03/2021,22:57,5,422201120,good
11096,106,ẩm tốt đắp xài đêm mướt mắt,31/05/2022,17:34,5,422206101,good
11097,2415,tác_dụng dầu mụn phút không_nên,23/01/2022,16:12,5,422205162,good
11099,1263,nakuro thât_sư tràm trà mụn cưc hiệu_quả nặn mụn đắp hôm không_sưng thâm nakuro mặt nốt thâm tiếc,30/03/2021,14:10,5,308500037,good
11100,1091,,24/09/2021,19:38,3,422211183,neutral
11101,55,nhạy_cảm_xài chán_ghê kcn,25/08/2022,15:53,4,422212100,good
11102,1982,ẩm tạm ổn hãng mẫu dạng vòi pum bảo_vệ tốt dạng,1/5/2023,16:14,4,345800028,good
11103,2171,miếng dán mỏng tý hiệu_quả phí tiền,31/05/2022,20:27,1,213300058,bad
11104,2334,dễ_dàng thoải_mái thư_giãn,2/5/2023,18:34,5,308500013,good
11105,2283,chất lỏng thấm khô thích,4/4/2024,18:33,5,422215666,good
11106,1039,mùi ngửi khó_chịu,6/6/2020,22:37,3,422211490,neutral
11107,1017,dễ_chịu dịu giá_thành ổn,3/5/2023,9:22,5,204900056,good
11108,1082,nhiêu đắn_đo đọc review quyết_định ưng_ý mùi thơm tẩy không_bị rát khô,26/06/2022,17:47,4,422204910,good
11109,2298,sản_phẩm_trị mụn ưa_thích giúp lỡ chạm chỗ mụn không_lại nhân,4/9/2018,17:21,5,100250032,good
11110,904,hợp túi_tiền chất_lượng,13/04/2023,12:19,5,422204795,good
11111,1353,tiếp,7/9/2022,12:23,5,204900025,good
11112,2632,thấm căng mịn thích hiệu_quả trắng chờ thời,10/7/2021,16:32,5,371600006,good
11113,746,chắt tặng,17/08/2022,22:14,5,100230059,good
11114,2325,dễ_dàng thoải_mái thư_giãn,4/5/2023,10:05,5,308500013,good
11115,2427,đắp đốt mụn sưng hẵn sạch sợi bã,2/6/2021,12:25,5,308500018,good
11116,1062,hàng tốt,11/8/2023,14:52,5,422211183,good
11117,2252,giá_cả vừa_phải chất_lượng tốt,21/01/2022,11:28,5,245500010,good
11118,682,thích hasaki tẩy,30/04/2023,19:05,5,200400004,good
11119,2187,chủ_yếu đắp diếp cá kháng_khuẩn hằng tuần mụn bọc mụn nội_tiết không_không giữ_vệ kháng_khuẩn tốt mặt nát sẹo mụn,30/04/2024,1:06,5,422204775,good
11120,1992,dầu thấm tốt lớp căng bóng nhờn giấy thấm dầu mịn hẳn,28/11/2022,17:21,5,249500027,good
11121,476,test mỹ_phẩm thích đỉnh,2/4/2023,11:22,5,422216416,good
11122,760,giá rẻ hàng yêu,17/02/2022,22:49,5,422216594,good
11123,1471,hỗn_hợp thiên_dầu xài rửa mặt mặt nhẹ_tưng thông_thoáng kiềm dầu,10/12/2021,21:39,5,422210980,good
11124,1850,sài giá hạt_dẻ bọt không_khô căng độ,21/10/2022,0:20,5,224100009,good
11125,749,chuẩn_tẩy quốc_dân,21/07/2022,20:04,5,200400004,good
11126,953,cosrx tràm trà không_gây khô_rửa mặt mặt dễ_chịu,10/4/2023,12:35,5,422204795,good
11127,512,,29/08/2022,18:57,5,422216416,good
11128,276,,17/06/2021,13:34,5,205100136,good
11129,205,ổn lớp bóng nhẹ srm,19/05/2022,23:21,5,422206648,good
11130,389,sữa rửa mặt êm,15/09/2023,21:51,5,422208975,good
11131,3371,review thử không_như không_làm nâng tông nổi mụn khỏe không_hề nổi mụn,1/8/2022,12:27,3,358300001,neutral
11132,869,tốt,15/04/2023,22:10,5,204900128,good
11133,2278,đóng_gói kỹ_hộp chất bôi thấm tối bôi không_thấm dầu_bôi lớp mỏng dậy ẩm_không_bị khô trừ mùi thuốc_nhuộm thúi thúi chất thấm công_dụng đợi tg đáng_giá,12/10/2024,5:42,4,422202579,good
11134,1613,chất_lượng cực_kỳ kém,19/09/2022,20:26,1,422216416,bad
11135,2049,đợt mùi hắc rít không_giống,27/09/2022,13:04,5,249500027,good
11136,150,hợp_loại dịu nhẹ nhạy_cảm không_bị ngứa_kích_ứng giá ưng,14/03/2023,13:08,5,422211447,good
11137,165,nhận_xét trải_nghiệm rửa mặt phài đỉnh chóp rửa sạch không_hề khô lành_tính hasaki bản_pháp made_france paraben khỏe cerave giá rẻ khuyên,19/10/2022,12:12,5,422208972,good
11138,2253,mùi hơi khó_chịu xíu kiểu dạng mùi hóa chất_tẩy mịn giá rẻ sài ổn,4/11/2021,1:26,4,245500010,good
11139,697,dễ_dàng thoải_mái thư_giãn,29/04/2023,10:49,5,422205163,good
11140,1517,retinol thích mềm_mượt dưỡng,22/11/2022,9:20,5,422209635,good
11141,1076,siêu_êm tẩy sạch mềm mượt_mịn lắm không_cần_rửa mặt mùi hương thích,14/11/2022,16:11,5,422204910,good
11142,2323,dẽ_dàng thoải_mái,4/5/2023,13:15,5,422205160,good
11143,3883,tốt,12/6/2021,22:36,5,345800002,good
11144,244,cực thích_hợp dầu đổ dầu thử loại_dưỡng rít ngr dậy bóng_loáng mặt thích_hợp mặt dầu hẳn thời tiếp,5/8/2021,22:49,5,422200306,good
11145,1377,hủ bôi cảm_giác mát_mát thấm không_gây nhờn_rít cân_nhắc,24/12/2022,21:56,5,422207826,good
11146,2363,thoải_mái thư_giản,30/04/2023,14:09,5,308500018,good
11148,53,siêu nhạy_cảm xài êm trộm_vía ẩm aply mướt,18/08/2022,13:30,5,318900012,good
11149,162,tẩy sạch,6/1/2023,0:41,5,205100137,good
11150,3650,mụn đi mùi dễ_chịu,23/11/2023,19:33,5,100220037,good
11151,348,chất_lượng giá_cả nhiêu nước_tẩy bổ rẻ,6/10/2019,15:22,5,205100136,good
11152,2927,mặt_nạ chất tiếc_chất chất_dư mặt đắp mặt_nạ ẩm tốt mụn nội_tiết trộm_vía đắp dịu dịu,29/04/2024,23:25,5,422207794,good
11153,279,tuyệt_vời nắp đậm sạch sâu không_gây bết dính không_tấy đỏ rát giá_cả hợp_lí rẻ chất_lượng,11/6/2021,21:05,5,205100146,good
11154,380,dầu nổi mụn cerave item đi bác_sĩ khuyên,22/04/2024,15:21,5,422208973,good
11155,1494,tốt_khuyên dầu mụn nguyên_rửa mặt toner mụn kết_quả tốt sửa,14/06/2020,14:52,5,204900128,good
11156,1430,đọc review tốt srm dầu tậu tuýp thử mùi thơm nhẹ bọt_tơi không_làm kiểu sạch kít cảm_giác mềm đầu tốt hasaki tốt giá_cả,22/09/2020,11:20,5,422211195,good
11157,505,rw vón khó_tán ngại đợt treatment nặng_đô kcn dạng sữa không_chịu nổi test thử trộm_vía hợp kiềm dầu xịn_tán mịn không_hề vón mặt mịn_mướt,2/11/2022,14:51,5,204900013,good
11158,1758,retinol laroche lắm,20/01/2022,10:54,5,100220035,good
11159,24,lọ ổn không_bị_kích_ứng hết_mình nhạy_cảm mụn không_hợp dầu toàn màu dương tội màu_dương màu,31/08/2023,16:17,5,422208976,good
11160,1760,tẩy sạch không_hề khô cầu tẩy kcn makeup nhẹ_nhàng giá_cả chất_lượng ổn,6/10/2019,22:27,5,223600026,good
11161,1019,đỉnh vô mát,2/5/2023,20:07,5,422200236,good
11162,74,đầu căng bóng nổi_mẩn đỏ sưng không_hợp hỗn_hợp,17/03/2022,22:11,2,204900128,bad
11163,75,chất lỏng mịn thấm ẩm_phục_hồi tốt serum dòng ưng_ý lắm,13/09/2021,8:32,5,345800028,good
11164,2089,giá mềm_tích khủng_mình hỗn_hợp khô_dầu chữ xài hợp hơi mùi vòi xịt không_bật rửa mặt nắp hơi,27/05/2024,10:15,4,422202569,good
11165,2709,chống nắng_lăm nhiệt_tình chăm_sóc tư_vấn,28/10/2024,16:10,5,248700035,good
11166,2022,chất nhũ lấp_lánh trộm_vía không_lên,20/11/2022,16:33,5,422207413,good
11167,1175,ấm mùi_nghệ nồng_cực lưu mặt hơi,23/08/2022,16:21,4,422205673,good
11168,2321,dễ_dàng thoải_mái thư_giãn,4/5/2023,13:43,5,308500018,good
11169,2307,xài mặt_nạ mụn lắm,23/10/2024,10:23,5,422205160,good
11170,573,tặng bông_tẩy,18/06/2024,16:45,4,253900006,good
11171,348,mùi tràm trà dễ_chịu đắp nóng_nhẹ không_khó đắp vô_nhẹ dưỡng_chất thấm không_gây nhờn_rít mask mask tủ_lạnh đắp trải_nghiệm tốt,6/10/2019,15:26,5,422205162,good
11172,3351,thấm căng bóng trông,13/08/2023,13:53,5,222600057,good
11173,2230,đầu tặng thử mặt khô_ráo mướt êm lắm giá_thành hơi,24/05/2023,18:09,5,100180148,good
11174,2379,dễ_dàng thoải_mái thư_giãn,29/04/2023,15:44,5,422205162,good
11175,813,skincare mụn_ẩn tráng đỡ,5/4/2020,16:52,5,200400003,good
11176,231,tốt,9/1/2022,11:37,5,205100146,good
11177,3300,mùi dễ_chịu sạch tốt rửa sạch bụi_bẩn mụn đầu đen mụn_ẩn hạt cứng không_nên trầy chà_xát tuần thường_xuyên hơi_hại mặt mụn mụn viêm không_nên,15/06/2022,10:55,4,207300009,good
11178,140,dịu mụn sưng đỏ cực tốt thử miếng hộp,19/09/2024,12:46,5,308500009,good
11179,179,shiper nói_chuyện dễ_thương mặt khuyên,20/09/2022,12:20,4,205100137,good
11180,4039,ẩm ổn_áp lắm chất hơi,8/12/2020,22:51,4,365000014,good
11181,2472,nâng tone đẹp tự_nhiên chất sữa tán không_vón thấm_không_bết dính khô_xài lắm ưng bụng,14/05/2024,8:58,5,422204388,good
11182,2040,shop kcn mùi cồn nồng lắm,20/10/2022,10:55,2,422203145,bad
11183,1443,dễ_chịu rấy dịu giá_thành ổn,3/5/2023,16:20,5,204900128,good
11184,3611,ổn không_ổn_định không_hài_lòng lắm,26/04/2021,19:19,2,422216594,bad
11185,1806,,8/12/2016,7:52,5,100240016,good
11186,1466,tuýt gọi_là đỉnh nhạy_cảm,2/3/2022,8:26,5,204900128,good
11187,712,,27/04/2023,20:04,5,422200236,good
11188,3759,xài thích mô_tả dầu_xài,17/10/2019,14:22,5,345800015,good
11189,1468,tốt,6/1/2022,8:10,5,204900056,good
11190,121,tẩy tế_bào chết sạch êm,19/11/2023,12:00,5,245500001,good
11191,110,sạch tẩy laroche posay rẻ laroche đầu đỡ tiền laroche,7/9/2024,21:17,5,422208807,good
11192,2608,mẹ xài xài tuần trắng căng mướt hẳn giá hsv mẹ xài đổi hẳn,20/06/2023,14:06,5,371600006,good
